Date,BANKEX,AUTO,CAPITALGOOD,FMCG,IT,METAL,REALTY,MID CAP,SMALL CAP,SENSEX
29-11-2016,20857.49,19944.99,13827.11,7999.95,9811.65,10605.1,1279.84,12366.86,12173.66,26394.01
30-11-2016,21316.01,20144.62,14044.51,8070.77,9851.55,10666.3,1281.82,12498.62,12329.65,26652.81
01-12-2016,21067.72,19967.1,14050.19,8085.6,9829.13,10485.72,1267.58,12355.03,12250.42,26559.92
02-12-2016,20874.34,19645.38,13838.09,7954.88,9704.05,10377.04,1249.89,12199.18,12083.2,26230.66
05-12-2016,21042.39,20022.28,13815.48,8063.37,9632.6,10535.02,1257.73,12280.06,12114.72,26349.1
06-12-2016,21074.67,19946.31,13857.55,8001.32,9663.22,10613.06,1279.44,12344.34,12164.11,26392.76
07-12-2016,20849.49,20030.92,13780.28,7952.39,9601.86,10626.75,1260.43,12324.54,12101.77,26236.87
08-12-2016,21170.05,20558.48,13953.58,8071.6,9768.72,10937.88,1277.75,12508.34,12256.25,26694.28
09-12-2016,21411.22,20463.71,13932.15,8113.6,9814.48,10912.73,1298.5,12535.22,12320.08,26747.18
12-12-2016,21054.37,20109.97,13902.66,8016.01,9774.47,10883.22,1292.07,12395.65,12230.63,26515.24
13-12-2016,21156.16,20306.41,13934.55,8063.84,9857.84,10774.84,1277.84,12341.89,12222.52,26697.82
14-12-2016,21038.51,20208.52,13795.03,7997.34,9919.53,10591.53,1284.26,12241.19,12118.38,26602.84
15-12-2016,21099.69,20144.5,13802.19,7933.5,9977.67,10596.54,1284.72,12240.89,12143.41,26519.07
16-12-2016,20984.45,20235.31,13771.16,7880.21,10033.63,10429.02,1283.46,12236.57,12113.52,26489.56
19-12-2016,20927.6,20115.35,13656.09,7858.84,10029.51,10346.17,1274.62,12174.04,12057.69,26374.7
20-12-2016,20663.13,19946.6,13644.86,7862.04,10125.15,10255.7,1271.78,12004.16,11947.14,26307.98
21-12-2016,20691.77,19954.68,13590.58,7787.1,10048.95,10307.37,1291.06,11984.64,11950.88,26242.38
22-12-2016,20459.01,19831.16,13372.42,7753.53,9946.85,10021.03,1283.2,11808.57,11801.82,25979.6
23-12-2016,20427.69,19885.7,13488.92,7713.8,9901.39,9988.54,1269.63,11760.78,11796.94,26040.7
26-12-2016,20147.79,19595.3,13384.58,7708.24,9840.37,9703.55,1223.82,11505.83,11548.74,25807.1
27-12-2016,20412.21,19897.89,13549.97,7904.67,9984.35,9942.72,1233.55,11702.83,11720.83,26213.44
28-12-2016,20408.25,19912.58,13537.13,7952.75,10006.58,9935.54,1236.1,11764.82,11823.11,26210.68
29-12-2016,20564.71,20179.4,13524.57,7997.56,10066,10079.04,1250.18,11904.55,11954.52,26366.15
30-12-2016,20748.74,20257.43,13664.5,8130.87,10176.05,10109.34,1263.94,12031.34,12046.13,26626.46
